invoice_no,customer_id,category,quantity,price,invoice_date,shopping_mall
I171957,C224462,Technology,4,4200,13-02-2021,Cevahir AVM
I327979,C887687,Shoes,5,3000.85,9/2/2021,Metrocity
I908427,C854772,Shoes,2,1200.34,8/6/2022,Istinye Park
I302500,C250172,Clothing,5,1500.4,6/4/2022,Forum Istanbul
I430421,C327763,Clothing,2,600.16,21-11-2022,Mall of Istanbul
I308200,C667954,Books,1,15.15,2/7/2022,Kanyon
I305408,C120886,Technology,3,3150,27-05-2021,Istinye Park
I535571,C136417,Technology,3,3150,15-11-2021,Zorlu Center
I169001,C168251,Food & Beverage,2,10.46,5/2/2022,Kanyon
I294970,C178236,Shoes,3,1800.51,25-02-2021,Mall of Istanbul
I167554,C559087,Souvenir,5,58.65,6/2/2021,Mall of Istanbul
I280407,C138891,Cosmetics,3,121.98,20-09-2022,Mall of Istanbul
I303673,C292855,Clothing,3,900.24,1/11/2021,Istinye Park
I582165,C213335,Cosmetics,4,162.64,21-11-2021,Mall of Istanbul
I502295,C979974,Clothing,4,1200.32,1/4/2022,Zorlu Center
I245485,C118494,Toys,3,107.52,30-03-2021,Mall of Istanbul
I167614,C141468,Books,3,45.45,22-04-2022,Metrocity
I275464,C112811,Cosmetics,4,162.64,2/4/2021,Cevahir AVM
I990543,C271386,Food & Beverage,5,26.15,13-10-2021,Metrocity
I185713,C307541,Shoes,2,1200.34,25-10-2022,Zorlu Center
I206916,C242628,Clothing,1,300.08,24-08-2021,Istinye Park
I322375,C203502,Clothing,1,300.08,20-10-2022,Metrocity
I198957,C302062,Clothing,4,1200.32,9/8/2021,Mall of Istanbul
I567956,C278909,Cosmetics,2,81.32,25-01-2022,Metropol AVM
I633146,C300303,Clothing,2,600.16,31-03-2022,Forum Istanbul
I332217,C304127,Books,4,60.6,4/2/2023,Kanyon
I510862,C232987,Clothing,4,1200.32,5/6/2022,Kanyon
I101051,C722098,Shoes,3,1800.51,13-06-2021,Mall of Istanbul
I235842,C342901,Food & Beverage,2,10.46,20-08-2021,Forum Istanbul
I339439,C291072,Clothing,2,600.16,14-12-2021,Metropol AVM
I209283,C196162,Clothing,2,600.16,17-12-2021,Metrocity
I709639,C107642,Clothing,3,900.24,16-08-2021,Mall of Istanbul
I244595,C511001,Food & Beverage,5,26.15,19-03-2022,Metropol AVM
I193539,C324522,Food & Beverage,2,10.46,12/4/2021,Zorlu Center
I840238,C296693,Cosmetics,2,81.32,22-11-2022,Mall of Istanbul
I513365,C207586,Cosmetics,5,203.3,17-02-2023,Metrocity
I104787,C331140,Toys,5,179.2,12/9/2022,Metrocity
I150273,C329123,Toys,4,143.36,15-09-2021,Istinye Park
I196494,C592500,Books,1,15.15,4/1/2022,Metropol AVM
I163241,C943692,Clothing,1,300.08,16-07-2021,Cevahir AVM
I240121,C191136,Clothing,3,900.24,16-04-2021,Metropol AVM
I318824,C956403,Food & Beverage,3,15.69,9/3/2021,Mall of Istanbul
I239818,C536949,Toys,3,107.52,6/6/2022,Zorlu Center
I302068,C100347,Shoes,2,1200.34,15-07-2022,Metropol AVM
I316566,C236498,Clothing,4,1200.32,6/12/2022,Metrocity
I303419,C177642,Clothing,4,1200.32,8/4/2022,Istinye Park
I163301,C119471,Toys,3,107.52,30-12-2021,Mall of Istanbul
I250484,C209979,Shoes,5,3000.85,25-02-2022,Mall of Istanbul
I461514,C105581,Clothing,4,1200.32,1/4/2021,Kanyon
I212484,C117734,Food & Beverage,5,26.15,11/1/2023,Kanyon
I213362,C246923,Food & Beverage,3,15.69,31-01-2021,Viaport Outlet
I958091,C321984,Food & Beverage,1,5.23,18-10-2021,Metropol AVM
I313483,C268854,Toys,3,107.52,12/5/2022,Mall of Istanbul
I191155,C738409,Clothing,4,1200.32,16-03-2022,Mall of Istanbul
I522433,C124416,Food & Beverage,4,20.92,3/2/2022,Mall of Istanbul
I134722,C209365,Food & Beverage,2,10.46,13-10-2022,Istinye Park
I418699,C339678,Souvenir,4,46.92,23-03-2021,Forum Istanbul
I283197,C275538,Toys,2,71.68,13-03-2022,Kanyon
I931317,C167081,Cosmetics,2,81.32,18-06-2022,Cevahir AVM
I384943,C266410,Shoes,3,1800.51,11/5/2022,Metrocity
I104285,C172915,Cosmetics,2,81.32,8/2/2021,Kanyon
I102151,C460226,Toys,2,71.68,29-11-2022,Kanyon
I644720,C233277,Technology,1,1050,27-09-2021,Kanyon
I641529,C312167,Clothing,2,600.16,12/9/2021,Metrocity
I228272,C193828,Clothing,3,900.24,14-10-2022,Zorlu Center
I852616,C327151,Food & Beverage,5,26.15,21-01-2021,Viaport Outlet
I162292,C108946,Books,4,60.6,17-03-2022,Metropol AVM
I230675,C299144,Technology,2,2100,8/3/2021,Kanyon
I174953,C132436,Food & Beverage,5,26.15,28-04-2021,Mall of Istanbul
I218489,C150937,Cosmetics,2,81.32,25-10-2021,Kanyon
I123678,C368073,Clothing,2,600.16,4/9/2022,Mall of Istanbul
I817087,C187613,Clothing,5,1500.4,14-04-2021,Metrocity
I145821,C246682,Souvenir,3,35.19,30-11-2022,Istinye Park
I740632,C283467,Clothing,5,1500.4,1/1/2022,Metrocity
I145385,C222913,Food & Beverage,4,20.92,17-10-2022,Istinye Park
I313305,C731351,Food & Beverage,4,20.92,16-11-2022,Emaar Square Mall
I251842,C960918,Technology,1,1050,11/3/2022,Kanyon
I214945,C170258,Toys,1,35.84,11/8/2022,Metrocity
I270767,C816626,Clothing,2,600.16,23-07-2021,Metropol AVM
I921995,C286674,Toys,5,179.2,25-06-2021,Forum Istanbul
I190618,C207531,Clothing,3,900.24,15-08-2022,Viaport Outlet
I105804,C916796,Clothing,2,600.16,27-08-2021,Metrocity
I271968,C128912,Food & Beverage,1,5.23,12/11/2021,Metrocity
I279575,C296470,Souvenir,3,35.19,10/2/2023,Emaar Square Mall
I254716,C695143,Food & Beverage,5,26.15,15-02-2021,Emaar Square Mall
I204438,C599895,Technology,5,5250,26-06-2021,Mall of Istanbul
I227210,C269723,Shoes,4,2400.68,12/10/2021,Forum Istanbul
I257055,C307520,Books,3,45.45,12/4/2022,Istinye Park
I200024,C128373,Clothing,5,1500.4,28-11-2021,Mall of Istanbul
I674195,C305596,Clothing,1,300.08,8/5/2022,Metropol AVM
I128542,C244573,Clothing,3,900.24,23-12-2021,Metrocity
I185211,C143273,Books,4,60.6,3/4/2021,Kanyon
I719035,C124067,Toys,1,35.84,14-04-2021,Mall of Istanbul
I327454,C847582,Cosmetics,5,203.3,26-07-2021,Kanyon
I208339,C916258,Clothing,3,900.24,13-02-2022,Mall of Istanbul
I159022,C306797,Clothing,1,300.08,21-03-2022,Mall of Istanbul
I263256,C145066,Clothing,2,600.16,23-01-2023,Metrocity
I195022,C147185,Shoes,2,1200.34,15-01-2023,Mall of Istanbul
I167275,C308970,Toys,4,143.36,17-05-2022,Mall of Istanbul
I248454,C553256,Clothing,3,900.24,3/8/2022,Mall of Istanbul
I193996,C739640,Books,1,15.15,11/1/2022,Istinye Park
I174239,C273997,Shoes,2,1200.34,12/5/2022,Istinye Park
I935582,C424700,Cosmetics,5,203.3,16-02-2021,Kanyon
I107403,C381786,Clothing,4,1200.32,14-08-2022,Mall of Istanbul
I185002,C101694,Clothing,1,300.08,2/9/2021,Emaar Square Mall
I610290,C200355,Cosmetics,3,121.98,14-09-2021,Kanyon
I997586,C166324,Food & Beverage,1,5.23,12/4/2022,Metrocity
I162903,C292648,Food & Beverage,4,20.92,21-03-2022,Metrocity
I268168,C162088,Cosmetics,3,121.98,18-06-2021,Cevahir AVM
I177640,C792582,Toys,2,71.68,10/11/2022,Kanyon
I161089,C126251,Food & Beverage,4,20.92,27-02-2021,Istinye Park
I113537,C351966,Food & Beverage,2,10.46,13-06-2022,Forum Istanbul
I209134,C224810,Food & Beverage,5,26.15,17-10-2021,Mall of Istanbul
I180770,C665494,Clothing,4,1200.32,7/1/2021,Kanyon
I109558,C280360,Books,3,45.45,11/7/2022,Zorlu Center
I318786,C644530,Food & Beverage,3,15.69,18-06-2022,Istinye Park
I253828,C195187,Cosmetics,1,40.66,24-09-2021,Mall of Istanbul
I202922,C683632,Food & Beverage,2,10.46,28-05-2021,Istinye Park
I123848,C999267,Cosmetics,5,203.3,9/1/2023,Viaport Outlet
I159981,C125887,Cosmetics,1,40.66,5/12/2022,Mall of Istanbul
I309511,C285130,Clothing,4,1200.32,20-06-2021,Emaar Square Mall
I189330,C543967,Toys,4,143.36,12/3/2022,Kanyon
I452481,C268482,Toys,5,179.2,30-01-2022,Metropol AVM
I272751,C241990,Clothing,4,1200.32,13-07-2021,Viaport Outlet
I237693,C422729,Cosmetics,1,40.66,28-04-2021,Mall of Istanbul
I292495,C484464,Food & Beverage,1,5.23,5/8/2021,Metrocity
I261995,C133347,Shoes,2,1200.34,25-06-2022,Emaar Square Mall
I323987,C193860,Food & Beverage,1,5.23,27-05-2021,Emaar Square Mall
I216213,C238777,Cosmetics,3,121.98,8/6/2021,Mall of Istanbul
I212226,C230816,Technology,4,4200,17-01-2023,Mall of Istanbul
I467751,C305028,Cosmetics,2,81.32,5/8/2021,Metrocity
I118332,C163146,Cosmetics,3,121.98,27-11-2021,Zorlu Center
I262277,C830834,Cosmetics,1,40.66,22-04-2022,Viaport Outlet
I160035,C330758,Toys,4,143.36,1/3/2023,Viaport Outlet
I227257,C801176,Toys,5,179.2,6/11/2022,Forum Istanbul
I689617,C208232,Cosmetics,3,121.98,23-11-2022,Mall of Istanbul
I235294,C125351,Clothing,1,300.08,22-02-2023,Kanyon
I147562,C169588,Shoes,3,1800.51,21-01-2021,Kanyon
I120853,C202986,Clothing,2,600.16,6/3/2022,Istinye Park
I216568,C189537,Shoes,1,600.17,31-10-2021,Kanyon
I248259,C676025,Souvenir,2,23.46,13-07-2021,Emaar Square Mall
I112713,C146381,Toys,2,71.68,15-07-2021,Mall of Istanbul
I131069,C743963,Toys,1,35.84,9/10/2022,Emaar Square Mall
I942699,C172738,Books,4,60.6,23-07-2022,Mall of Istanbul
I822884,C410816,Clothing,5,1500.4,14-07-2022,Metrocity
I335432,C307881,Toys,3,107.52,16-07-2022,Forum Istanbul
I237226,C130255,Cosmetics,1,40.66,20-06-2021,Kanyon
I260011,C655293,Shoes,4,2400.68,9/9/2022,Mall of Istanbul
I252807,C140620,Shoes,5,3000.85,26-01-2022,Metropol AVM
I661839,C279965,Clothing,1,300.08,20-04-2021,Viaport Outlet
I175557,C334705,Cosmetics,4,162.64,20-06-2021,Mall of Istanbul
I240424,C162077,Toys,1,35.84,31-01-2023,Metrocity
I141078,C102510,Cosmetics,1,40.66,18-06-2021,Mall of Istanbul
I170114,C283586,Clothing,1,300.08,5/1/2023,Metrocity
I720692,C405488,Souvenir,2,23.46,9/3/2022,Mall of Istanbul
I209383,C282867,Clothing,2,600.16,5/1/2022,Emaar Square Mall
I228937,C691241,Clothing,1,300.08,31-07-2021,Metrocity
I271440,C335022,Clothing,1,300.08,5/7/2022,Mall of Istanbul
I227602,C326292,Clothing,2,600.16,8/9/2022,Metropol AVM
I217695,C145633,Food & Beverage,3,15.69,9/8/2021,Forum Istanbul
I221312,C383822,Food & Beverage,4,20.92,14-02-2021,Mall of Istanbul
I118917,C146503,Toys,2,71.68,31-01-2022,Metropol AVM
I978896,C231050,Books,5,75.75,31-05-2021,Metropol AVM
I861817,C179411,Clothing,5,1500.4,2/5/2022,Mall of Istanbul
I169056,C180827,Shoes,5,3000.85,11/10/2021,Metropol AVM
I321336,C390895,Books,3,45.45,27-03-2022,Mall of Istanbul
I530119,C272339,Food & Beverage,1,5.23,12/6/2021,Kanyon
I378663,C243545,Clothing,3,900.24,30-06-2022,Kanyon
I107034,C278425,Clothing,1,300.08,25-06-2021,Emaar Square Mall
I129088,C994361,Clothing,5,1500.4,16-06-2022,Metrocity
I699324,C113264,Clothing,4,1200.32,10/3/2021,Cevahir AVM
I131589,C243269,Shoes,3,1800.51,19-04-2022,Zorlu Center
I333213,C190635,Toys,4,143.36,20-11-2022,Zorlu Center
I252003,C257311,Clothing,4,1200.32,7/10/2021,Kanyon
I351839,C207643,Clothing,2,600.16,5/6/2022,Cevahir AVM
I334584,C269598,Technology,5,5250,10/12/2022,Mall of Istanbul
I259278,C649682,Food & Beverage,1,5.23,3/11/2022,Kanyon
I550525,C165585,Clothing,4,1200.32,24-01-2023,Istinye Park
I464470,C264485,Cosmetics,3,121.98,20-02-2023,Kanyon
I101649,C801987,Technology,3,3150,12/11/2021,Metropol AVM
I827572,C154363,Clothing,5,1500.4,15-03-2022,Forum Istanbul
I994367,C654401,Shoes,1,600.17,22-03-2022,Kanyon
I652979,C188215,Food & Beverage,2,10.46,16-02-2021,Zorlu Center
I115162,C154071,Souvenir,2,23.46,1/8/2022,Viaport Outlet
I262676,C140522,Food & Beverage,4,20.92,13-03-2022,Metrocity
I284245,C121683,Toys,4,143.36,8/3/2022,Cevahir AVM
I264966,C392640,Food & Beverage,5,26.15,22-06-2022,Mall of Istanbul
I324240,C213143,Clothing,1,300.08,3/10/2022,Istinye Park
I219386,C251020,Shoes,2,1200.34,27-05-2021,Mall of Istanbul
I284460,C154306,Food & Beverage,5,26.15,30-12-2022,Mall of Istanbul
I540172,C425612,Food & Beverage,2,10.46,22-05-2022,Metrocity
I154879,C338851,Clothing,2,600.16,22-01-2021,Kanyon
I336567,C324031,Cosmetics,3,121.98,10/11/2022,Mall of Istanbul
I326307,C286377,Books,4,60.6,8/4/2022,Istinye Park
I103658,C191512,Clothing,5,1500.4,17-08-2022,Kanyon
I188445,C587226,Clothing,1,300.08,20-10-2022,Forum Istanbul
I496422,C199210,Cosmetics,4,162.64,11/6/2022,Kanyon
I133680,C286188,Food & Beverage,3,15.69,13-01-2023,Metrocity
I435586,C286146,Cosmetics,4,162.64,27-06-2022,Kanyon
I185122,C151818,Food & Beverage,4,20.92,29-01-2022,Forum Istanbul
I197300,C335671,Cosmetics,2,81.32,2/7/2022,Metrocity
I263076,C193679,Shoes,5,3000.85,20-01-2023,Metrocity
I323898,C603968,Clothing,4,1200.32,21-11-2021,Kanyon
I173711,C211098,Toys,1,35.84,21-12-2021,Mall of Istanbul
I167086,C580325,Technology,3,3150,13-10-2022,Kanyon
I252522,C228950,Toys,3,107.52,18-07-2021,Metrocity
I470270,C125811,Cosmetics,4,162.64,3/1/2022,Kanyon
I872601,C168702,Books,1,15.15,19-05-2021,Metrocity
I190150,C111557,Clothing,4,1200.32,2/6/2021,Kanyon
I202978,C306035,Clothing,3,900.24,6/4/2021,Forum Istanbul
I264801,C816659,Books,2,30.3,7/11/2021,Metropol AVM
I117964,C192767,Toys,4,143.36,12/2/2021,Metropol AVM
I199615,C306287,Toys,5,179.2,28-09-2021,Forum Istanbul
I252234,C288027,Clothing,5,1500.4,28-12-2022,Metrocity
I237691,C294755,Shoes,1,600.17,19-11-2022,Kanyon
I782485,C262916,Food & Beverage,2,10.46,14-01-2023,Viaport Outlet
I882405,C179379,Food & Beverage,2,10.46,13-09-2022,Cevahir AVM
I216935,C264024,Technology,2,2100,9/5/2022,Mall of Istanbul
I209899,C264838,Toys,5,179.2,3/6/2022,Kanyon
I202556,C223734,Clothing,2,600.16,21-09-2021,Emaar Square Mall
I278577,C273722,Toys,3,107.52,2/3/2022,Istinye Park
I153071,C238404,Clothing,4,1200.32,18-05-2021,Zorlu Center
I419597,C309750,Clothing,2,600.16,18-01-2021,Mall of Istanbul
I181690,C282590,Food & Beverage,3,15.69,21-01-2022,Kanyon
I317090,C158368,Clothing,2,600.16,14-11-2021,Viaport Outlet
I276584,C561597,Shoes,5,3000.85,6/1/2023,Mall of Istanbul
I176846,C242788,Clothing,1,300.08,10/7/2021,Viaport Outlet
I798572,C524808,Clothing,2,600.16,19-01-2022,Cevahir AVM
I234913,C337874,Cosmetics,3,121.98,20-06-2022,Mall of Istanbul
I111583,C214959,Food & Beverage,2,10.46,6/2/2021,Forum Istanbul
I351954,C551565,Food & Beverage,4,20.92,22-05-2021,Mall of Istanbul
I250178,C788541,Clothing,5,1500.4,27-12-2022,Cevahir AVM
I657071,C300869,Technology,5,5250,10/8/2021,Metrocity
I314915,C122535,Toys,3,107.52,10/3/2021,Cevahir AVM
I226302,C156149,Food & Beverage,1,5.23,24-01-2021,Metropol AVM
I979384,C556821,Clothing,1,300.08,11/4/2021,Metrocity
I170857,C156777,Books,3,45.45,13-12-2022,Metrocity
I129079,C328149,Toys,2,71.68,7/7/2021,Mall of Istanbul
I279874,C684692,Clothing,2,600.16,30-01-2022,Metropol AVM
I265177,C625412,Clothing,2,600.16,16-11-2021,Mall of Istanbul
I219205,C205206,Toys,5,179.2,25-05-2022,Kanyon
I588993,C221632,Books,1,15.15,8/5/2021,Kanyon
I257790,C311445,Food & Beverage,3,15.69,25-05-2021,Metrocity
I353683,C189704,Clothing,1,300.08,8/6/2022,Mall of Istanbul
I274242,C282155,Clothing,3,900.24,21-04-2022,Mall of Istanbul
I289286,C269545,Food & Beverage,2,10.46,3/12/2022,Mall of Istanbul
I346009,C128924,Technology,5,5250,16-09-2021,Mall of Istanbul
I264211,C267920,Food & Beverage,1,5.23,14-09-2022,Mall of Istanbul
I477944,C289265,Food & Beverage,2,10.46,16-10-2022,Cevahir AVM
I185800,C713790,Clothing,5,1500.4,5/4/2021,Mall of Istanbul
I192260,C967022,Toys,4,143.36,7/7/2021,Mall of Istanbul
I246745,C194081,Books,3,45.45,1/1/2022,Kanyon
I394796,C847529,Clothing,3,900.24,8/7/2022,Kanyon
I120263,C308399,Clothing,3,900.24,1/12/2021,Mall of Istanbul
I258028,C300640,Clothing,4,1200.32,23-07-2022,Kanyon
I310837,C401627,Souvenir,2,23.46,10/2/2022,Kanyon
I988395,C100579,Cosmetics,3,121.98,23-09-2022,Viaport Outlet
I580325,C299352,Clothing,4,1200.32,29-01-2021,Metrocity
I725637,C324254,Toys,1,35.84,28-09-2022,Zorlu Center
I193535,C278627,Food & Beverage,3,15.69,25-02-2022,Viaport Outlet
I187360,C191379,Cosmetics,3,121.98,9/6/2021,Viaport Outlet
I293502,C235079,Food & Beverage,4,20.92,1/9/2021,Mall of Istanbul
I165371,C769427,Cosmetics,4,162.64,2/6/2022,Viaport Outlet
I275627,C262417,Clothing,3,900.24,27-02-2023,Metrocity
I301747,C296875,Cosmetics,3,121.98,7/10/2021,Metrocity
I220944,C113195,Food & Beverage,2,10.46,16-06-2021,Cevahir AVM
I278201,C488292,Food & Beverage,5,26.15,4/6/2022,Istinye Park
I161210,C272600,Clothing,2,600.16,25-07-2022,Metrocity
I317261,C280690,Clothing,4,1200.32,8/2/2021,Metrocity
I201580,C322353,Clothing,3,900.24,2/12/2022,Istinye Park
I298637,C192037,Food & Beverage,5,26.15,15-01-2022,Kanyon
I261870,C199888,Clothing,5,1500.4,2/1/2023,Kanyon
I133991,C119039,Souvenir,5,58.65,11/10/2021,Kanyon
I234777,C334377,Toys,5,179.2,31-01-2023,Istinye Park
I295450,C306178,Shoes,4,2400.68,29-01-2022,Kanyon
I148582,C102114,Clothing,1,300.08,25-03-2022,Metrocity
I129536,C616214,Food & Beverage,5,26.15,18-04-2022,Mall of Istanbul
I239141,C123968,Clothing,1,300.08,13-12-2021,Forum Istanbul
I121837,C228292,Shoes,5,3000.85,10/5/2022,Istinye Park
I151224,C861285,Clothing,5,1500.4,2/10/2022,Metropol AVM
I301172,C171366,Clothing,4,1200.32,22-04-2022,Kanyon
I205030,C320752,Shoes,2,1200.34,10/7/2021,Kanyon
I193707,C502677,Technology,4,4200,21-01-2022,Emaar Square Mall
I929575,C280837,Toys,4,143.36,15-11-2022,Viaport Outlet
I840442,C307976,Shoes,3,1800.51,23-12-2021,Mall of Istanbul
I178774,C147529,Books,4,60.6,25-02-2022,Kanyon
I316809,C319674,Books,3,45.45,7/2/2022,Kanyon
I124007,C392586,Food & Beverage,1,5.23,24-09-2021,Metropol AVM
I170419,C249028,Clothing,4,1200.32,13-07-2021,Kanyon
I230481,C268654,Food & Beverage,2,10.46,19-06-2022,Mall of Istanbul
I939506,C131072,Technology,1,1050,2/2/2022,Kanyon
I155547,C328490,Clothing,2,600.16,3/9/2022,Metropol AVM
I305813,C182889,Clothing,2,600.16,4/8/2022,Istinye Park
I154072,C142446,Technology,4,4200,2/9/2022,Kanyon
I247601,C273630,Food & Beverage,5,26.15,30-01-2022,Kanyon
I308373,C747240,Clothing,4,1200.32,17-04-2022,Metrocity
I183483,C352924,Technology,1,1050,15-08-2021,Cevahir AVM
I131767,C110389,Shoes,3,1800.51,1/1/2023,Metrocity
I141162,C302531,Books,4,60.6,6/12/2022,Metropol AVM
I799068,C156799,Clothing,2,600.16,25-06-2021,Metrocity
I591542,C150292,Cosmetics,1,40.66,8/2/2021,Kanyon
I335476,C207523,Food & Beverage,4,20.92,12/2/2023,Forum Istanbul
I262950,C336896,Souvenir,2,23.46,10/6/2021,Kanyon
I234563,C222154,Toys,4,143.36,8/1/2021,Zorlu Center
I458613,C798415,Toys,4,143.36,7/10/2021,Metrocity
I183022,C138187,Food & Beverage,5,26.15,27-06-2021,Mall of Istanbul
I578282,C274262,Toys,2,71.68,16-05-2022,Metropol AVM
I566550,C155343,Books,5,75.75,5/5/2022,Kanyon
I279105,C398226,Clothing,2,600.16,24-08-2022,Kanyon
I171094,C160147,Cosmetics,3,121.98,10/11/2022,Istinye Park
I140778,C139149,Souvenir,3,35.19,29-08-2022,Metrocity
I189695,C260115,Books,2,30.3,31-01-2023,Kanyon
I120388,C113089,Cosmetics,3,121.98,26-05-2021,Kanyon
I226761,C299645,Toys,3,107.52,26-01-2021,Mall of Istanbul
I266957,C308652,Cosmetics,4,162.64,18-04-2022,Emaar Square Mall
I142249,C712375,Cosmetics,4,162.64,19-07-2021,Viaport Outlet
I567932,C266338,Clothing,1,300.08,2/8/2021,Istinye Park
I179229,C337097,Technology,5,5250,26-06-2022,Mall of Istanbul
I277536,C326709,Cosmetics,5,203.3,27-11-2021,Forum Istanbul
I180893,C745386,Clothing,4,1200.32,9/1/2023,Mall of Istanbul
I214297,C150066,Cosmetics,4,162.64,27-12-2021,Cevahir AVM
I256497,C304894,Clothing,3,900.24,6/5/2021,Metrocity
I131580,C475279,Souvenir,2,23.46,2/9/2021,Kanyon
I928908,C334612,Shoes,1,600.17,14-10-2022,Kanyon
I104337,C191906,Technology,1,1050,5/10/2021,Metropol AVM
I235094,C808268,Souvenir,1,11.73,11/7/2021,Viaport Outlet
I193425,C179145,Food & Beverage,4,20.92,21-12-2022,Kanyon
I113191,C190448,Food & Beverage,5,26.15,14-08-2022,Mall of Istanbul
I231142,C103915,Clothing,2,600.16,19-03-2022,Metropol AVM
I117528,C147073,Clothing,1,300.08,3/8/2022,Metrocity
I504668,C315368,Food & Beverage,5,26.15,2/9/2022,Metrocity
I126567,C145602,Clothing,3,900.24,22-09-2022,Metrocity
I180100,C187359,Technology,3,3150,19-03-2022,Istinye Park
I233855,C126494,Clothing,5,1500.4,25-02-2021,Mall of Istanbul
I138516,C101295,Food & Beverage,2,10.46,10/2/2021,Istinye Park
I937342,C198926,Technology,4,4200,27-02-2023,Mall of Istanbul
I244986,C292501,Cosmetics,4,162.64,6/8/2021,Mall of Istanbul
I113836,C256481,Toys,3,107.52,11/10/2022,Kanyon
I157112,C210333,Cosmetics,5,203.3,23-08-2022,Metrocity
I181632,C821781,Shoes,2,1200.34,20-06-2021,Mall of Istanbul
I419742,C297211,Shoes,3,1800.51,23-04-2022,Metrocity
I130968,C315074,Toys,3,107.52,13-11-2022,Metropol AVM
I283096,C157849,Toys,1,35.84,26-02-2023,Metrocity
I108809,C241719,Souvenir,1,11.73,25-03-2022,Metropol AVM
I944109,C265937,Food & Beverage,4,20.92,5/4/2022,Forum Istanbul
I257618,C164394,Souvenir,1,11.73,6/8/2022,Kanyon
I318599,C310429,Technology,5,5250,1/4/2021,Metrocity
I279544,C112690,Food & Beverage,5,26.15,14-06-2022,Metrocity
I156460,C160570,Food & Beverage,3,15.69,2/4/2022,Mall of Istanbul
I947426,C276671,Clothing,4,1200.32,8/2/2022,Kanyon
I333535,C310566,Technology,2,2100,8/8/2022,Mall of Istanbul
I449823,C189300,Cosmetics,4,162.64,29-08-2022,Mall of Istanbul
I428308,C247055,Food & Beverage,1,5.23,6/1/2021,Viaport Outlet
I336543,C183136,Toys,1,35.84,29-05-2021,Cevahir AVM
I169870,C182077,Food & Beverage,3,15.69,22-02-2021,Mall of Istanbul
I292214,C102123,Souvenir,2,23.46,17-10-2021,Zorlu Center
I333806,C279603,Clothing,3,900.24,1/1/2023,Kanyon
I221628,C654601,Food & Beverage,2,10.46,13-08-2022,Metropol AVM
I177424,C321702,Food & Beverage,1,5.23,24-03-2022,Kanyon
I778352,C226811,Clothing,3,900.24,11/5/2021,Metropol AVM
I874101,C816182,Clothing,1,300.08,10/5/2021,Istinye Park
I150008,C256416,Food & Beverage,4,20.92,8/7/2021,Mall of Istanbul
I238345,C254573,Toys,3,107.52,13-03-2021,Metropol AVM
I220628,C272778,Books,4,60.6,9/11/2021,Istinye Park
I165359,C192929,Cosmetics,5,203.3,18-08-2021,Metrocity
I245034,C321692,Food & Beverage,1,5.23,3/3/2022,Mall of Istanbul
I180932,C816984,Souvenir,1,11.73,18-06-2022,Kanyon
I235604,C167589,Clothing,5,1500.4,10/2/2021,Metropol AVM
I198225,C133602,Cosmetics,2,81.32,11/1/2022,Kanyon
I313738,C110156,Food & Beverage,3,15.69,7/6/2022,Mall of Istanbul
I803367,C376123,Books,4,60.6,19-11-2022,Emaar Square Mall
I260465,C716261,Food & Beverage,4,20.92,22-09-2021,Forum Istanbul
